DisplayName;team;position;underposition;sessionDate;sessionType;allMaxSpeed;distanceTotal;distanceZ5Abs;distanceZ6Abs;maxSpeed;totalTime;entriesZ6Abs;Saison;
JOUEUR 03;Pro2;Attaquant;;08/10/2023;Match Day;35;7558,130649;611,6165465;241,947166;9,4027853;4021,799999;16;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;04/04/2025;Match Day -2;34,6;4640,658917;323,5497125;241,7092684;8,44167342;3646,59999;11;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;20/10/2024;Match Day;33,9;10139,6843;773,9962052;241,2706269;8,5555624;6218,999994;17;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;12/09/2024;Treve;37,37;4047,361325;182,0756288;240,8119812;9,22778516;3089,700003;11;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;08/10/2024;Match Day -2;35;4519,419465;168,6004811;240,4068633;9,78889672;4040,200002;7;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;17/10/2024;Match Day -2;35;4887,377229;229,1372233;240,1781915;9,50834094;4449,399992;10;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;10/04/2025;Match Day -3;36,3;9920,733987;739,878577;240,1109719;8,71389586;6580,099981;13;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;07/04/2024;Match Day;36,3;10597,79555;841,2565619;239,8336157;9,50556316;5858,600002;11;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;28/08/2025;Match Day -2;33,9;6031,841475;280,071634;239,5759574;8,71945142;4857,200001;;2025 - 2026;
JOUEUR 15;U19;Milieu;Milieu Axial;10/04/2025;Match Day -3;33,2;10273,3643;747,6372823;238,7087818;8,20556212;6580,099981;10;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;22/08/2024;Pre saison;32,83;6579,221388;764,6484488;238,6109599;7,7222284;4066,799996;14;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;06/09/2025;Match Day;37,37;7055,772303;435,7639583;238,5033417;9,444452;3902,099996;9;2025 - 2026;
JOUEUR 08;U17;Defenseur;Central Centre;24/01/2024;Match Day -3;34,6;9590,575078;1134,203841;237,7927441;8,42500674;4960,400014;15;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;22/03/2025;Match Day;36,3;2650,490897;226,2004216;237,6963236;9,60556324;1410,600001;8;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;08/08/2025;Pre saison;37,37;5762,579333;196,4777837;237,567679;9,5416743;5378,899997;9;2025 - 2026;
JOUEUR 03;Pro2;Attaquant;;24/09/2024;Treve;35;5033,714318;653,5607003;236,6800075;8,99167386;3590,200013;11;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;09/08/2025;Friendly Match;34,58;5943,709356;299,3698797;236,5933028;9,64722994;3581,900007;11;2025 - 2026;
JOUEUR 11;U17;Defenseur;Lateral Droit;25/08/2024;Friendly Match;33,2;10569,47277;671,3509829;236,372488;8,7361181;6004,100005;15;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;17/04/2025;Match Day -2;36,3;6205,104806;270,8023195;235,9230107;9,15556288;4628,400005;10;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;29/09/2024;Match Day;36,3;10385,03141;698,7257752;235,5514014;10,03334136;5725,300001;13;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;11/09/2025;Match Day -2;35;6961,259392;427,4707585;235,1877119;9,66945218;4924,799982;16;2025 - 2026;
JOUEUR 03;Pro2;Attaquant;;10/04/2025;Match Day -2;35;4029,526917;198,4333841;234,6887591;9,03056278;3550,399992;13;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;20/10/2024;Match Day;33,2;11219,93457;951,702495;234,5891589;9,00834054;5724,699996;16;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;13/02/2025;Match Day -2;35;5146,027683;211,8405464;234,4483923;9,305563;3825,799992;11;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;02/10/2024;Match Day +3;33,9;9487,810286;541,8264033;234,1967514;8,71945142;7262,999991;16;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;20/03/2024;Match Day -3;34,6;8375,074582;750,8960519;234,1108202;8,46945122;4807,800015;12;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;17/10/2024;Match Day -3;33,7;7252,297968;1221,965617;233,5560242;8,5000068;5305,899997;9;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;13/08/2025;Friendly Match;37,37;6807,844099;353,4420574;232,1172705;10,08889696;3971,600001;10;2025 - 2026;
JOUEUR 06;U19;Attaquant;Aillier Droit;25/08/2024;Friendly Match;33,9;10034,49199;617,5144092;231,1721756;9,2638963;6004,100005;14;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;17/12/2023;Match Day;36,3;8966,082844;788,7369427;231,0368281;8,74167366;5342,299998;14;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;06/03/2025;Match Day -2;35;5586,665456;336,0357293;230,8174004;8,60278466;4580,100003;15;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;13/04/2025;Match Day;36,3;10002,35447;552,0210302;230,3582138;8,95278494;5733,100002;18;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;14/01/2024;Match Day;37,37;11005,83004;798,7076232;230,3317803;9,78889672;5907,199995;10;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;13/01/2024;Friendly Match;34,58;10850,27323;896,7000032;230,2851599;8,74722922;5265,999994;13;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;03/09/2023;Match Day;36,3;9366,334361;524,4340476;230,0553585;8,57222908;5680,599993;12;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;10/11/2024;Match Day;34,58;11015,0847;651,2129761;229,1557829;8,69167362;5954,200005;14;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;05/04/2025;Match Day;35;8890,626151;554,2109752;228,3960997;9,07222948;5657,099997;16;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;10/10/2024;Treve;35;4360,183217;324,757271;227,7202326;9,14445176;2866,900012;16;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;20/04/2024;Match Day;33,2;10238,43233;675,0595352;226,4002144;8,99445164;5181,800005;14;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;28/11/2024;Match Day -2;32,8;5693,270324;269,3678118;226,086549;8,66111804;3948,299994;11;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;13/09/2025;Match Day;33,9;10769,29821;985,7733247;225,868269;8,85000708;5952,299999;13;2025 - 2026;
JOUEUR 06;U19;Attaquant;Aillier Droit;02/11/2023;Match Day -2;33,9;3749,522043;282,8031124;225,6049636;9,01945166;2767,000003;12;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;06/04/2025;Match Day;34,6;11221,23423;570,8519798;225,5706848;8,91111824;5734,8;9;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;04/11/2023;Match Day;36,3;10259,5518;692,9668092;225,3565661;8,91945158;5815,399985;13;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;12/04/2025;Match Day;33,9;10511,8065;926,650975;224,7551061;9,15834066;5935,500002;13;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;22/09/2024;Match Day;33,2;11213,94229;925,6552555;224,6935369;8,45278454;5708,800011;16;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;17/04/2024;Match Day -4;35;7942,817954;844,2184771;223,7360968;9,10000728;4698,699996;13;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;08/10/2024;Match Day -2;37,37;4806,600938;250,1381998;223,3168664;8,80278482;4040,200002;8;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;20/03/2025;Match Day -2;35;5009,391906;241,5063256;222,8742028;9,31667412;4059,599999;11;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;01/03/2025;Friendly Match;33,9;10598,2252;773,8489641;222,8090266;8,71111808;5620,299998;17;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;28/08/2025;Match Day -3;34,6;6210,760147;974,8223612;222,715529;8,36389558;3892,999994;;2025 - 2026;
JOUEUR 09;Pro2;Defenseur;Central Centre;23/01/2025;Match Day -2;32,7;8261,862142;429,9757808;222,4701988;8,75556256;6479,999992;14;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;17/01/2025;Match Day -1;33,2;5967,813882;418,174064;221,6636708;8,67778472;4574,400005;12;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;24/04/2024;Match Day -4;35;10039,03575;655,9984581;221,5526387;9,0000072;7080,700017;15;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;11/02/2024;Match Day;37,37;10094,53188;766,7954099;220,1035176;8,69167362;5457,500003;16;2023 - 2024;
JOUEUR 09;Pro2;Defenseur;Central Centre;06/02/2025;Match Day -2;32,7;4225,135723;304,1528649;220,0461604;9,31111856;3713,500003;9;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;22/08/2024;Match Day -2;35;5967,755886;438,4342383;219,6612991;9,13611842;3903,999993;13;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;13/02/2025;Match Day -2;36,3;5636,92303;228,1390948;219,1528542;8,95556272;3825,799992;10;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;14/12/2024;Friendly Match;34,58;7784,391933;418,8402036;219,0913403;8,76945146;5401,000003;11;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;20/03/2024;Match Day -3;33,2;8414,70298;708,8015632;217,9851752;9,21111848;4750,800017;12;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;01/03/2025;Match Day;37,37;8724,773936;453,2333186;217,6162606;9,40556308;5523,799994;10;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;03/11/2024;Match Day;36,3;8566,784191;731,253722;216,9123593;9,28056298;4477,999999;15;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;03/02/2024;Match Day;37,37;10965,18862;909,7544303;216,8940824;9,00278498;5770,19999;15;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;14/10/2023;Match Day;33,2;10858,23798;618,5684794;216,4371392;8,46667344;5655,799987;15;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;22/09/2024;Match Day;36,3;7519,630789;682,9497586;215,7116957;8,51667348;3976,500004;13;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;16/10/2024;Match Day -3;35;6097,543361;364,4250247;215,5967965;9,06389614;4608,699992;11;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;20/02/2025;Match Day -2;35;5929,335242;432,037595;215,4532596;8,93334048;4472,300001;12;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;06/09/2024;Match Day -2;33,7;5206,942688;480,8342642;214,8459829;8,62778468;3695,700013;13;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;08/01/2025;Match Day -4;32,83;7569,645226;1268,99926;214,2825341;7,70556172;4193,900002;8;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;05/06/2024;Match Day;33,2;10138,84231;542,0338011;213,5917318;9,1388962;5256,70001;11;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;20/03/2025;Match Day -2;37,37;5304,373595;236,0592176;212,9611244;8,95000716;4059,599999;10;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;14/12/2023;Match Day -3;32,7;4170,306519;216,8592842;212,1488627;8,8055626;3648,200005;10;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;23/03/2025;Match Day;33,9;10923,61428;685,9572666;211,9792637;9,0555628;5947,499996;12;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;09/03/2025;Match Day;33,9;9940,708904;602,6356544;211,9167753;8,84445152;5949,899997;13;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;19/10/2023;Match Day -2;32,8;6945,859449;253,8087792;211,5833176;8,68334028;3672,000008;9;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;05/10/2025;Match Day;33;11877,5552;535,9743464;211,5725326;8,9444516;6372,299998;11;2025 - 2026;
JOUEUR 03;Pro2;Attaquant;;30/01/2025;Treve;35;5476,543961;281,6726382;211,388624;8,63611802;4414,4;14;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;28/08/2025;Match Day -2;33;6208,109902;175,8728156;211,3637791;8,92778492;4857,200001;;2025 - 2026;
JOUEUR 15;U19;Milieu;Milieu Axial;16/02/2025;Match Day;33,2;9127,127369;677,5964408;210,5745785;8,82778484;5397,699989;13;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;11/11/2023;Match Day;34,6;11172,04634;544,853834;210,1345085;8,32222888;5652,199992;10;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;23/01/2025;Match Day -2;37,37;8321,409687;339,7168116;210,1097364;8,64722914;6479,999992;11;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;30/08/2023;Match Day -3;36,3;10018,40938;418,1268142;209,9840612;9,00556276;7432,399996;11;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;16/11/2024;Friendly Match;33,7;10040,03312;624,3246516;209,9159571;8,78056258;5585,299998;16;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;17/01/2025;Match Day -1;34,6;5337,991803;424,4428187;209,7270538;8,04722866;3757,800004;13;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;17/04/2025;Match Day -2;35;5677,866833;258,7329652;209,2476269;9,39722974;4628,400005;8;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;05/10/2025;Match Day;34,58;9143,630085;642,332519;208,6163476;8,7777848;5062,100003;13;2025 - 2026;
JOUEUR 03;Pro2;Attaquant;;11/01/2024;Match Day -3;35;7100,506927;430,4663477;207,5316715;9,4166742;4568,700007;14;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;16/11/2023;Treve;32,8;6330,770708;141,4879199;207,502553;8,78056258;3895,600003;8;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;09/09/2023;Match Day;33,7;10010,92622;580,5004735;207,3854061;8,43334008;5659,999978;17;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;15/01/2025;Match Day -3;35;7065,956324;468,1554328;207,3448004;9,5277854;4248,799998;10;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;20/11/2024;Match Day -3;35;6586,980771;444,9915327;207,002442;9,583341;4673,399993;12;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;12/09/2024;Match Day -2;33,2;5036,721224;396,0223463;206,9672441;8,16111764;4448,299991;13;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;02/09/2023;Match Day;33,2;11247,42515;616,455224;206,514423;8,50278458;5878,600012;12;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;18/11/2023;Match Day;33,2;10209,55402;645,2586234;206,4779761;8,75556256;5654,600003;14;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;05/09/2024;Match Day -3;33;9536,43454;880,790584;206,4632527;8,21389546;6046,300004;10;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;10/02/2024;Match Day;33,9;8135,18992;451,7283188;205,9882822;9,25556296;4660,999995;11;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;17/03/2024;Match Day;32,8;12302,90415;973,6222507;205,7560349;8,36667336;6022,500009;10;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;22/08/2024;Pre saison;33,9;6850,567622;787,0003864;204,285394;7,95278414;4066,799996;8;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;20/03/2025;Match Day -2;32,8;5256,303706;198,2529959;203,7915632;8,42778452;4059,599999;11;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;20/12/2023;Match Day -3;35;7986,653864;494,3245834;203,5994399;8,74722922;5289,400007;15;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;17/03/2024;Match Day;36,3;8173,764166;613,3899835;203,4508808;8,14722874;4473,300012;14;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;17/03/2024;Match Day;33,9;10050,74638;626,2683356;203,181894;8,83611818;5669,80001;11;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;15/09/2024;Match Day;33,2;10137,26889;736,8371549;202,7199209;8,6666736;5180,600004;13;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;12/09/2024;Match Day -2;32,83;5007,246814;434,1050136;202,6480155;8,59167354;4448,299991;13;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;04/04/2025;Match Day -2;33,2;3973,4155;145,2678945;202,3662677;8,68611806;3646,59999;8;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;16/11/2024;Match Day;34,58;10067,50891;594,1821471;202,2708165;9,3750075;5761,899999;9;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;06/02/2025;Match Day -2;32,8;4508,132788;222,179821;202,0651741;8,17222876;3713,500003;7;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;10/10/2025;Match Day -2;34,58;4863,921786;450,0376044;201,5395945;8,9305627;3684,300017;14;2025 - 2026;
JOUEUR 15;U19;Milieu;Milieu Axial;13/04/2024;Match Day;33,2;10082,80466;874,3130023;199,6716739;8,30000664;5798,099993;16;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;16/01/2025;Match Day -2;37,37;4965,611325;241,9958006;199,3819219;9,28056298;4298,999996;10;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;03/04/2025;Match Day -2;32,8;5410,891163;238,8699385;199,1281725;9,06389614;4000,099992;9;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;05/09/2024;Match Day -3;32,83;8321,436923;886,2681949;198,5916083;7,68889504;6046,300004;10;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;10/01/2025;Match Day -2;35;5177,473001;418,6976348;198,5814207;8,88334044;3790,200014;18;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;22/10/2023;Match Day;33,2;9155,204583;601,4515241;198,4059069;8,53334016;5748,399999;11;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;26/01/2025;Match Day;33,2;10115,4682;724,0041117;197,9222178;9,16111844;4887,399997;10;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;05/03/2025;Match Day -3;35;6628,477269;333,1049166;197,7759321;9,26945186;5380,199988;11;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;30/08/2025;Match Day;32,8;11422,16264;524,9321611;197,7262604;8,3611178;5886,600013;;2025 - 2026;
JOUEUR 15;U19;Milieu;Milieu Axial;25/08/2024;Match Day;33,2;11534,69999;806,2772126;197,3037297;8,66945138;5981,199996;11;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;20/03/2024;Match Day -3;33,13;8438,103281;778,0505486;197,2818892;8,5555624;4807,800015;11;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;08/02/2024;Match Day -3;35;4911,625509;231,4085249;196,9653046;9,14722954;4247,899995;14;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;22/10/2023;Match Day;32,83;10345,73312;407,2292865;196,8058175;9,01667388;6263,199996;10;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;16/03/2025;Match Day;37,37;8076,410972;829,3870835;196,2546593;4,619734135;4620;11;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;09/10/2025;Match Day -3;33;8662,73007;881,0657196;196,0820719;8,21667324;4953,600014;9;2025 - 2026;
JOUEUR 06;U19;Attaquant;Aillier Droit;21/09/2025;Match Day;33,9;7462,306015;748,5803386;195,4116001;8,5277846;4033,700001;11;2025 - 2026;
JOUEUR 03;Pro2;Attaquant;;05/08/2023;Friendly Match;35;6724,997662;371,3870578;194,8827392;8,70000696;3705,799991;12;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;09/03/2025;Match Day;33,7;9693,660278;581,4017615;194,497022;8,82500706;5892,700001;13;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;31/05/2025;Friendly Match;33,9;9352,524504;332,8473796;194,4480998;9,39445196;5635,400005;15;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;09/01/2025;Match Day -2;34,6;4494,188821;228,2870997;194,4426535;9,61945214;4866,299985;8;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;01/11/2024;Match Day -2;36,3;5291,682212;442,2925249;194,4377519;9,05834058;3561,699988;14;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;20/02/2025;Match Day -2;32,7;6000,970411;289,9818151;194,2425233;8,88334044;4472,300001;11;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;30/11/2024;Match Day;36,3;10237,24115;783,4668576;193,342643;8,60556244;5677,199997;12;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;03/08/2024;Friendly Match;33,9;7534,624496;487,6421173;193,3037634;8,5555624;3832,199994;13;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;31/01/2024;Match Day -3;35;5317,072481;349,5598774;193,1445393;9,38334084;3644,799976;11;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;04/05/2024;Match Day;35;3758,081614;284,9263138;193,0455607;9,56111876;2041,899995;10;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;08/01/2025;Match Day -4;33,9;6337,115734;1195,519512;192,6041983;8,78334036;3818,600002;11;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;14/11/2024;Match Day -2;32,83;4289,902634;302,2513074;192,4019487;8,9583405;3504,799998;14;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;17/01/2024;Match Day -4;36,3;9741,138463;798,1574482;192,3874108;8,99445164;7660,799995;7;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;25/05/2024;Match Day;33,7;10528,90595;542,8997266;191,6973294;8,61945134;5721,500006;11;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;22/09/2024;Match Day;34,58;10273,21215;702,7694539;191,4549032;8,64167358;5210,100006;15;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;09/01/2025;Match Day -2;33,13;5233,118266;359,6080022;191,4324076;8,53056238;4866,299985;9;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;17/10/2024;Match Day -2;37,37;4200,117275;191,5499495;191,128427;9,44722978;3299,899997;10;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;06/04/2025;Match Day;33,7;10431,07328;693,7550271;191,0651091;9,29445188;5276,400005;14;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;26/01/2025;Match Day;34,58;11076,07372;764,7459568;190,9289701;8,6805625;5993,099997;13;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;04/10/2024;Match Day -2;33,9;5518,264571;372,0104982;190,4314917;9,0000072;3740,999999;11;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;15/02/2024;Match Day -3;35;5356,651699;373,7626757;189,6540718;9,25278518;4022,09998;13;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;24/01/2024;Match Day -3;33,2;8568,705572;820,0822749;189,0465289;8,4305623;4960,300014;14;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;13/11/2024;Match Day -3;33,7;9583,877721;684,2673839;189,0294303;8,25556216;6809,999995;10;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;16/09/2023;Match Day;33,7;11197,36594;608,8608635;188,8389031;8,73056254;5740,000002;9;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;14/03/2025;Match Day -2;36,3;6361,727307;373,8230594;188,7589245;8,64445136;3784,500006;12;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;16/02/2025;Match Day;37,37;7783,240318;412,9441977;188,5154104;9,4722298;4460,100002;11;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;10/03/2024;Match Day;37,37;3588,636749;226,4922454;188,4965532;9,44167422;1888,899998;8;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;13/04/2025;Match Day;34,6;11286,58455;590,7744147;188,3654471;8,47778456;5553,499995;10;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;08/01/2025;Match Day -4;35;6164,83415;1125,420837;187,7627488;8,76945146;4193,900002;8;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;13/03/2025;Match Day -2;32,7;4535,88088;178,1427585;187,7548531;8,81667372;4360,600008;8;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;17/01/2024;Match Day -4;35;9035,411844;795,927737;187,6780037;8,89722934;7625,100007;9;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;17/03/2024;Match Day;33,2;10756,27283;461,3333995;187,6445047;8,7777848;5669,80001;10;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;15/09/2024;Match Day;32,83;10781,16966;537,8302234;187,6160497;8,37222892;5863,199999;11;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;23/01/2025;Match Day -3;32,83;7660,463575;587,6996402;187,0379888;8,16945098;5124,899998;10;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;22/10/2023;Match Day;34,58;9299,277149;552,1139056;186,4847779;9,28056298;6263,199996;13;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;09/03/2024;Match Day;33,2;11250,97149;710,9713141;186,4595923;8,7916737;5499,200004;10;2023 - 2024;
JOUEUR 09;Pro2;Defenseur;Central Centre;08/08/2025;Pre saison;32,7;5523,747602;197,5459553;186,3437858;9,0000072;5378,899997;9;2025 - 2026;
JOUEUR 02;Pro2;Milieu;;27/02/2025;Match Day -2;32,8;6232,943961;305,861272;186,2223786;7,96111748;5231,3;18;2024 - 2025;
